player_id,team_id,league_id,position,role,first_name,last_name,nick_name,age,date_of_birth,city_of_birth_id,nation_id,second_nation_id,weight,height,retired,free_agent,last_league_id,last_team_id,organization_id,last_organization_id,language_ids0,language_ids1,uniform_number,experience,person_type,bats,throws,personality_greed,personality_loyalty,personality_play_for_winner,personality_work_ethic,personality_intelligence,personality_leader,historical_id,historical_team_id,best_contract_offer_id,injury_is_injured,injury_dtd_injury,injury_career_ending,injury_dl_left,injury_dl_playoff_round,injury_left,dtd_injury_effect,injury_id,prone_overall,prone_leg,prone_back,prone_arm,fatigue_pitches0,fatigue_pitches1,fatigue_pitches2,fatigue_pitches3,fatigue_pitches4,fatigue_pitches5,fatigue_points,fatigue_played_today,running_ratings_speed,running_ratings_stealing,running_ratings_baserunning,college,draft_year,draft_round,draft_supplemental,draft_pick,draft_overall_pick,draft_eligible,hidden,draft_league_id,draft_team_id,turned_coach,hall_of_fame,rust,inducted,strategy_override_team,strategy_stealing,strategy_running,strategy_bunt_for_hit,strategy_sac_bunt,strategy_hit_run,strategy_hook_start,strategy_hook_relief,strategy_pitch_count,strategy_pitch_around,strategy_no_pinch_if_rested,strategy_never_pinch_hit,strategy_defensive_sub,strategy_dtd_sit_min,strategy_dtd_allow_ph,local_pop,national_pop,draft_protected,morale,morale_player_performance,morale_team_performance,morale_team_transactions,expectation,morale_player_role
556,0,0,1,11,"Benton","MacKaye Jr.","",26,"2004-7-16",66478,206,0,160,174,1,1,100,3,0,3,39,0,14,3,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,4,5,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,3,0
557,16,101,3,0,"Jøln","DuBolk","",21,"2008-11-30",76292,185,0,220,198,0,0,100,10,16,10,12,-1,9,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,40,5,65,51,0,0,0,0,0,0,0,0,76,40,76,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
558,16,101,4,0,"Mac","Smart","",24,"2006-7-29",55211,206,0,225,192,0,0,100,9,16,9,0,-1,3,3,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,65,41,81,74,0,0,0,0,0,0,0,0,70,70,70,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,70,-20,0,1,0
559,9,100,1,11,"Joseph","Fantobens","",21,"2009-2-17",78373,206,0,195,192,0,0,101,18,9,18,0,-1,11,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,54,32,81,49,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,-180,-60,0,4,0
560,0,0,2,0,"Matthew","Sisson","",27,"2003-5-28",72460,206,0,200,182,1,1,101,19,0,19,0,-1,16,2,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
561,2,100,5,0,"Al","Borland","",25,"2005-5-7",18952,206,0,215,199,0,0,101,19,2,19,0,-1,7,3,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,74,26,115,82,0,0,0,0,0,0,0,0,80,70,80,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,60,0,6,0
562,26,100,9,0,"Buddy","Cooper","",22,"2007-8-21",3134,202,0,195,182,0,0,101,18,26,18,20,-1,23,3,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,67,88,37,78,0,0,0,0,0,0,0,0,62,40,62,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-145,0,2,0
563,25,100,7,0,"Anthony","Bauer","RoboSack",21,"2009-7-10",13181,206,0,185,194,0,0,101,28,25,28,0,-1,9,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,83,85,82,84,0,0,0,0,0,0,0,0,74,30,74,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,140,-30,0,2,0
564,2,100,7,0,"Oliver","Dieudonne","",25,"2004-8-25",50536,206,0,155,176,0,0,101,19,2,19,0,-1,47,3,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,4,4,5,4,0,0,0,0,0,0,0,0,108,104,108,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,2,3,-5,-5,-3,0,0,0,0,0,0,'',0,0,0,0,0,100,0,60,0,6,0
565,25,100,9,0,"Connor","McDavitt","",24,"2005-8-17",86551,206,0,185,173,0,0,101,19,25,19,1,-1,13,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,86,62,166,31,0,0,0,0,0,0,0,0,100,96,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,3,3,-5,-5,0,0,0,0,0,0,0,'',0,0,2,2,0,100,0,-30,0,6,0
566,1,100,1,12,"Sebastian","Winchester","",22,"2008-7-7",57035,206,0,195,186,0,0,101,17,1,17,0,-1,6,3,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,69,3,169,36,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,1,0,100,-480,-65,0,4,0
567,10,100,4,0,"Michael","David","",22,"2008-4-24",63789,36,0,165,182,0,0,101,17,10,17,32,-1,21,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,37,45,12,55,0,0,0,0,0,0,0,0,112,128,112,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,5,5,-5,-5,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,185,0,6,0
568,19,101,4,0,"Zhang-Xuan","Sim","",21,"2008-8-31",27490,116,0,185,178,0,0,100,10,19,10,0,-1,2,3,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,67,72,40,90,0,0,0,0,0,0,0,0,116,130,116,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,5,5,-5,-5,0,0,0,0,0,0,0,'',0,0,0,0,0,100,70,30,0,1,0
569,0,0,5,0,"Jose","Valdez","",29,"2001-6-1",78373,206,0,185,185,1,1,101,19,0,19,0,-1,14,2,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,80,80,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
570,29,101,1,12,"Booby","Miles","",21,"2008-10-9",60791,51,0,188,192,0,0,101,16,29,16,14,-1,24,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,4,5,3,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,9,0
571,17,101,3,0,"Robert","Sandberg","",23,"2007-6-9",32883,206,0,225,192,0,0,100,9,17,9,0,-1,89,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,89,72,141,55,0,0,0,0,0,0,0,0,50,30,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,180,20,0,1,0
572,18,101,7,0,"Wade","Wilkins","",24,"2006-3-15",58739,206,0,200,188,0,0,101,0,18,0,0,-1,1,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,84,69,116,68,0,0,0,0,0,0,0,0,80,60,80,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
573,3,100,1,11,"Ioseb","Besarionis dze Jughashvili","The Red Tsar",20,"2009-12-18",84768,156,0,190,188,0,0,101,19,3,19,13,-1,4,2,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,'',0,0,0,0,0,100,-480,10,0,3,0
574,9,100,1,13,"Ned","Gustafson","",23,"2007-6-21",29495,206,0,225,190,0,0,101,18,9,18,39,0,26,3,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,3,2,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,-500,-60,0,4,0
575,11,100,1,12,"Hammie","Iceman","",25,"2005-3-21",86846,206,0,185,182,0,0,101,18,11,18,0,-1,5,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,76,33,165,32,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,3,0,101,480,105,0,4,0
576,9,100,8,0,"William","Hoge","",22,"2008-3-30",14082,206,0,190,186,0,0,101,19,9,19,0,-1,23,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,3,5,2,2,0,0,0,0,0,0,0,0,60,40,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,40,-60,0,6,0
577,10,100,1,12,"Pepper","Morgan","",27,"2003-4-13",9692,61,0,190,190,0,0,101,18,10,18,20,-1,18,3,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,70,50,75,85,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,500,185,0,4,0
578,0,0,4,0,"Shiloh","Andergrass","",25,"2004-9-20",70782,206,0,165,182,1,1,101,29,0,29,0,-1,15,2,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,54,48,42,72,0,0,0,0,0,0,0,0,60,40,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
579,1,100,4,0,"Desmond","Andrews","",23,"2007-1-27",41955,206,0,205,186,0,0,101,16,1,16,0,-1,5,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,69,65,84,59,0,0,0,0,0,0,0,0,108,128,108,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,5,4,-5,-5,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-65,0,6,0
580,2,100,1,12,"Richard","Johnsson","Dick Dick",23,"2007-4-20",2661,206,0,200,177,0,0,100,2,2,2,1,0,12,3,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,87,86,151,24,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,250,60,0,4,0
581,26,100,1,12,"Jimmy","Spitz","",23,"2006-8-13",66457,206,0,200,194,0,0,101,19,26,19,0,-1,16,3,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,68,65,59,81,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,2,2,0,100,-500,-145,0,4,0
582,29,101,6,0,"Felipe","Rios","",20,"2010-7-4",76866,206,0,220,191,0,0,101,19,29,19,1,0,17,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,66,64,68,68,0,0,0,0,0,0,0,0,50,30,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,25,0,1,0
583,19,101,4,0,"Hunter","Lucas","",22,"2008-5-1",69748,206,0,215,194,0,0,100,1,19,1,0,-1,26,2,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,52,86,14,58,0,0,0,0,0,0,0,0,82,42,82,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
584,24,100,1,11,"Colton","Kai","",29,"2000-12-25",55218,206,0,185,180,0,0,101,17,24,17,1,-1,22,2,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,93,81,34,165,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,480,80,0,3,0
585,17,101,5,0,"Vince","MacArthur II","",25,"2005-4-1",60505,206,0,205,189,0,0,101,28,17,28,0,-1,3,4,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,80,81,84,75,0,0,0,0,0,0,0,0,60,40,60,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
586,16,101,3,0,"Taylor","Grimes","",31,"1999-3-31",12314,206,0,205,189,0,0,0,0,16,0,0,-1,0,4,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,80,81,84,75,0,0,0,0,0,0,0,0,104,100,104,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,20,-10,0,1,0
587,25,100,1,12,"Erik","Carpenter","",33,"1996-11-29",43942,206,0,204,198,0,0,101,18,25,18,0,-1,8,2,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,2,3,4,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,500,-30,0,4,0
588,26,100,1,12,"Ken","Lucas","",22,"2007-9-10",89482,206,0,192,187,0,0,0,0,26,0,0,-1,15,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,68,65,59,81,0,0,0,0,0,0,0,0,6,4,14,0,0,0,0,0,0,0,0,100,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,4,0
589,16,101,1,12,"Jason","Smith","",23,"2007-3-12",34491,206,0,225,204,0,0,100,11,16,11,0,-1,12,3,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,68,65,59,81,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,-20,-10,0,9,0
590,0,0,1,12,"Robert","Carter","",23,"2007-5-14",58739,206,0,171,176,1,1,101,17,0,17,1,0,20,0,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,130,104,91,197,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,9,0
591,26,100,8,0,"Iam","Fulmen","",24,"2006-1-6",29776,206,0,195,190,0,0,101,17,26,17,0,-1,24,3,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,74,26,115,82,0,0,0,0,0,0,0,0,120,100,120,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,5,5,-5,-5,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-145,0,6,0
592,0,0,5,0,"Jamaal","Wilson","",29,"2000-12-25",69748,206,0,200,190,1,1,101,16,0,16,0,-1,29,2,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,100,120,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,0,0,0,0,1,0
593,17,101,2,0,"Jarrod","Saltamacchia","",21,"2009-4-20",81743,206,0,280,195,0,0,101,29,17,29,0,-1,69,3,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,74,26,115,82,0,0,0,0,0,0,0,0,50,30,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
594,1,100,1,12,"Cody","Smith","",21,"2008-12-21",16637,36,0,245,182,0,0,101,16,1,16,32,-1,11,2,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,88,14,85,167,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,60,-45,0,4,0
595,19,101,1,12,"Calloway","Flowers","",19,"2010-10-10",72460,206,0,189,192,0,0,100,9,19,9,1,-1,15,5,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,200,30,0,9,0
596,27,100,5,0,"Alex","Machado","",30,"2000-6-14",80680,36,0,200,186,0,0,101,17,27,17,0,-1,15,5,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,30,50,0,0,6,0,1,41,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-175,0,6,0
597,26,100,5,0,"Jared","Wideman","",22,"2008-6-20",80680,36,0,218,194,0,0,0,0,26,0,0,-1,15,5,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,66,101,64,35,0,0,0,0,0,0,0,0,50,40,50,0,0,6,0,1,41,0,0,100,1,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,6,0
598,18,101,3,0,"Bob","Alpin","",24,"2006-6-20",80680,36,0,195,186,0,0,100,10,18,10,0,-1,30,5,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,66,101,64,35,0,0,0,0,0,0,0,0,68,40,68,0,0,6,0,1,41,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
599,27,100,8,0,"Elliot","Lefebvre","",20,"2010-5-6",51650,36,0,196,187,0,0,101,18,27,18,0,-1,27,5,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,66,101,64,35,0,0,0,0,0,0,0,0,50,30,50,0,0,6,0,1,41,0,0,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-175,0,6,0
600,28,101,1,12,"Andy","Spruce","",32,"1998-2-5",4704,206,0,280,204,0,0,100,26,28,26,1,-1,29,5,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,60,-20,0,9,0
601,25,100,1,11,"Mack","Arian","",23,"2007-4-15",49948,206,0,218,190,0,0,101,28,25,28,1,-1,10,5,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,420,-30,0,3,0
602,26,100,1,11,"Nacho","Varga","",24,"2006-5-1",49948,206,0,205,190,0,0,0,0,26,0,1,-1,12,5,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,3,3,0,100,-380,-145,0,4,0
603,18,101,1,12,"Austin","Bentley","",32,"1997-12-11",49948,206,0,185,190,0,0,100,11,18,11,1,-1,22,5,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,1,0,0,100,-100,-65,0,9,0
604,27,100,7,0,"Gumbo","Weaver","",25,"2004-10-16",4704,206,0,225,189,0,0,101,18,27,18,0,-1,10,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,67,72,40,90,0,0,0,0,0,0,0,0,116,100,116,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,5,5,5,5,5,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-175,0,6,0
605,11,100,1,12,"Grover","Wokkenfuss","",20,"2010-2-12",38603,36,0,195,195,0,0,101,16,11,16,1,-1,54,5,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,500,105,0,3,0
606,2,100,1,11,"Yong-sun","Pak","",19,"2010-9-13",2950,177,0,215,176,0,0,101,19,2,19,1,-1,99,5,0,1,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,-370,60,0,3,0
607,19,101,6,0,"Leon","Adler","",23,"2006-11-15",3255,206,0,190,183,0,0,100,11,19,11,0,-1,18,3,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,67,72,40,90,0,0,0,0,0,0,0,0,120,104,120,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,3,3,-1,-5,4,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
608,28,101,3,0,"Joshua","Brunson","",32,"1998-3-6",27490,206,0,205,181,0,0,100,25,28,25,0,-1,63,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,67,72,40,90,0,0,0,0,0,0,0,0,64,54,64,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,70,-20,0,1,0
609,29,101,4,0,"Anthony","Billanti","",22,"2007-9-25",18931,206,0,160,183,0,0,100,26,29,26,0,-1,11,3,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,67,72,40,90,0,0,0,0,0,0,0,0,110,100,110,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,5,3,-5,-5,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,1,0
610,18,101,7,0,"Shea","Kittoff","",19,"2010-12-13",85750,206,0,220,188,0,0,101,29,18,29,0,-1,11,3,0,3,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,67,72,40,90,0,0,0,0,0,0,0,0,50,30,50,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,140,-65,0,1,0
611,10,100,1,12,"Virzeiros","Balqen","",24,"2006-1-1",29,89,0,160,205,0,0,101,18,10,18,1,-1,8,5,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,480,185,0,4,0
612,19,101,6,0,"Izzy","D'Alessio","",21,"2008-11-9",18926,206,0,190,181,0,0,100,2,19,2,0,-1,19,3,0,2,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,67,72,40,90,0,0,0,0,0,0,0,0,80,70,80,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,30,0,1,0
613,16,101,1,12,"Justin","Womack","",20,"2009-11-17",75309,206,0,180,190,0,0,100,1,16,1,1,-1,37,5,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,40,-10,0,9,0
614,16,101,9,0,"Buck","Simmons","",20,"2010-1-1",69896,206,0,180,183,0,0,101,29,16,29,0,-1,51,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,67,72,40,90,0,0,0,0,0,0,0,0,102,114,102,0,0,0,0,0,0,0,0,100,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,-10,0,1,0
615,16,101,1,12,"Tony","Ford","",30,"2000-3-8",16828,61,0,220,194,0,0,100,9,16,9,1,-1,47,5,0,2,2,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,-420,-10,0,9,0
616,19,101,1,12,"Videl","San","",36,"1994-5-29",49948,98,0,190,186,0,0,100,1,19,1,1,-1,66,5,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,0,0,0,9,0
617,28,101,1,12,"Ryan","Rose","",21,"2008-11-25",20170,206,0,215,192,0,0,100,9,28,9,1,-1,11,5,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,111,96,199,39,0,0,0,0,0,0,0,0,1,1,1,0,0,6,0,4,44,0,0,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,-180,-20,0,9,0
618,29,101,4,0,"Erik","Rivers","",23,"2006-11-17",50428,206,0,160,178,0,0,100,1,29,1,0,-1,5,3,0,1,1,0,0,0,0,0,0,"","",0,0,0,0,0,0,0,0,0,67,72,40,90,0,0,0,0,0,0,0,0,74,70,74,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,'',0,0,0,0,0,100,70,25,0,1,0
